# GOES-R ABI PFM SRF ch 047 CWG release
# wvl [micron],  wavenum [cm-1],  relative SRF
  0.4745409       21073.0      0.97953861
  0.4745634       21072.0      0.97974016
  0.4745859       21071.0      0.97994702
  0.4746084       21070.0      0.98015928
  0.4746310       21069.0      0.98037703
  0.4746535       21068.0      0.98060039
  0.4746760       21067.0      0.98082944
  0.4746986       21066.0      0.98106430
  0.4747211       21065.0      0.98132009
  0.4747436       21064.0      0.98161299
  0.4747662       21063.0      0.98193812
  0.4747887       21062.0      0.98229051
  0.4748113       21061.0      0.98266523
  0.4748338       21060.0      0.98305730
  0.4748564       21059.0      0.98346178
  0.4748789       21058.0      0.98387368
  0.4749015       21057.0      0.98428806
  0.4749240       21056.0      0.98469993
  0.4749466       21055.0      0.98510433
  0.4749691       21054.0      0.98549628
  0.4749917       21053.0      0.98587080
  0.4750143       21052.0      0.98623243
  0.4750368       21051.0      0.98661211
  0.4750594       21050.0      0.98701032
  0.4750820       21049.0      0.98742431
  0.4751045       21048.0      0.98785137
  0.4751271       21047.0      0.98828876
  0.4751497       21046.0      0.98873376
  0.4751723       21045.0      0.98918362
  0.4751948       21044.0      0.98963562
  0.4752174       21043.0      0.99008702
  0.4752400       21042.0      0.99053507
  0.4752626       21041.0      0.99097705
  0.4752852       21040.0      0.99141020
  0.4753078       21039.0      0.99183179
  0.4753304       21038.0      0.99223908
  0.4753529       21037.0      0.99262931
  0.4753755       21036.0      0.99299974
  0.4753981       21035.0      0.99334762
  0.4754207       21034.0      0.99367021
  0.4754434       21033.0      0.99396474
  0.4754660       21032.0      0.99422846
  0.4754886       21031.0      0.99445863
  0.4755112       21030.0      0.99465248
  0.4755338       21029.0      0.99480725
  0.4755564       21028.0      0.99492019
  0.4755790       21027.0      0.99498853
  0.4756016       21026.0      0.99500958
  0.4756243       21025.0      0.99499589
  0.4756469       21024.0      0.99495937
  0.4756695       21023.0      0.99490153
  0.4756921       21022.0      0.99482390
  0.4757148       21021.0      0.99472801
  0.4757374       21020.0      0.99461538
  0.4757600       21019.0      0.99448753
  0.4757827       21018.0      0.99434600
  0.4758053       21017.0      0.99419230
  0.4758279       21016.0      0.99402797
  0.4758506       21015.0      0.99385453
  0.4758732       21014.0      0.99367352
  0.4758959       21013.0      0.99348646
  0.4759185       21012.0      0.99329490
  0.4759412       21011.0      0.99310035
  0.4759638       21010.0      0.99290435
  0.4759865       21009.0      0.99270845
  0.4760091       21008.0      0.99251278
  0.4760318       21007.0      0.99230582
  0.4760545       21006.0      0.99208473
  0.4760771       21005.0      0.99184960
  0.4760998       21004.0      0.99160051
  0.4761225       21003.0      0.99133758
  0.4761451       21002.0      0.99106088
  0.4761678       21001.0      0.99077053
  0.4761905       21000.0      0.99046660
  0.4762132       20999.0      0.99014920
  0.4762358       20998.0      0.98981841
  0.4762585       20997.0      0.98947434
  0.4762812       20996.0      0.98911709
  0.4763039       20995.0      0.98874673
  0.4763266       20994.0      0.98836338
  0.4763493       20993.0      0.98796711
  0.4763720       20992.0      0.98755804
  0.4763946       20991.0      0.98713625
  0.4764173       20990.0      0.98670184
  0.4764400       20989.0      0.98625491
  0.4764627       20988.0      0.98579554
  0.4764854       20987.0      0.98532384
  0.4765081       20986.0      0.98483990
  0.4765309       20985.0      0.98434381
  0.4765536       20984.0      0.98383568
  0.4765763       20983.0      0.98331559
  0.4765990       20982.0      0.98278365
  0.4766217       20981.0      0.98221672
  0.4766444       20980.0      0.98158992
  0.4766671       20979.0      0.98090740
  0.4766899       20978.0      0.98017334
  0.4767126       20977.0      0.97939195
  0.4767353       20976.0      0.97856743
  0.4767580       20975.0      0.97770397
  0.4767808       20974.0      0.97680579
  0.4768035       20973.0      0.97587708
  0.4768262       20972.0      0.97492207
  0.4768490       20971.0      0.97394495
  0.4768717       20970.0      0.97294996
  0.4768945       20969.0      0.97194130
  0.4769172       20968.0      0.97092319
  0.4769400       20967.0      0.96989985
  0.4769627       20966.0      0.96887552
  0.4769855       20965.0      0.96785441
  0.4770082       20964.0      0.96683753
  0.4770310       20963.0      0.96579259
  0.4770537       20962.0      0.96471255
  0.4770765       20961.0      0.96360043
  0.4770992       20960.0      0.96245925
  0.4771220       20959.0      0.96129203
  0.4771448       20958.0      0.96010178
  0.4771675       20957.0      0.95889153
  0.4771903       20956.0      0.95766430
  0.4772131       20955.0      0.95642312
  0.4772359       20954.0      0.95517100
  0.4772586       20953.0      0.95391099
  0.4772814       20952.0      0.95264612
  0.4773042       20951.0      0.95137940
  0.4773270       20950.0      0.95011389
  0.4773498       20949.0      0.94885260
  0.4773725       20948.0      0.94759859
  0.4773953       20947.0      0.94635489
  0.4774181       20946.0      0.94512454
  0.4774409       20945.0      0.94391058
  0.4774637       20944.0      0.94271606
  0.4774865       20943.0      0.94154402
  0.4775093       20942.0      0.94039400
  0.4775321       20941.0      0.93923771
  0.4775549       20940.0      0.93807043
  0.4775777       20939.0      0.93689482
  0.4776005       20938.0      0.93571351
  0.4776233       20937.0      0.93452915
  0.4776462       20936.0      0.93334439
  0.4776690       20935.0      0.93216189
  0.4776918       20934.0      0.93098428
  0.4777146       20933.0      0.92981422
  0.4777374       20932.0      0.92865436
  0.4777603       20931.0      0.92750737
  0.4777831       20930.0      0.92637588
  0.4778059       20929.0      0.92526257
  0.4778287       20928.0      0.92417010
  0.4778516       20927.0      0.92310112
  0.4778744       20926.0      0.92205829
  0.4778973       20925.0      0.92104428
  0.4779201       20924.0      0.92006176
  0.4779429       20923.0      0.91911340
  0.4779658       20922.0      0.91820185
  0.4779886       20921.0      0.91732979
  0.4780115       20920.0      0.91649363
  0.4780343       20919.0      0.91565925
  0.4780572       20918.0      0.91482451
  0.4780800       20917.0      0.91399347
  0.4781029       20916.0      0.91317023
  0.4781257       20915.0      0.91235887
  0.4781486       20914.0      0.91156346
  0.4781715       20913.0      0.91078811
  0.4781943       20912.0      0.91003690
  0.4782172       20911.0      0.90931392
  0.4782401       20910.0      0.90862327
  0.4782629       20909.0      0.90796904
  0.4782858       20908.0      0.90735534
  0.4783087       20907.0      0.90678626
  0.4783316       20906.0      0.90626591
  0.4783545       20905.0      0.90579841
  0.4783773       20904.0      0.90538784
  0.4784002       20903.0      0.90503834
  0.4784231       20902.0      0.90472183
  0.4784460       20901.0      0.90440923
  0.4784689       20900.0      0.90410120
  0.4784918       20899.0      0.90379843
  0.4785147       20898.0      0.90350160
  0.4785376       20897.0      0.90321140
  0.4785605       20896.0      0.90292849
  0.4785834       20895.0      0.90265358
  0.4786063       20894.0      0.90238733
  0.4786292       20893.0      0.90213043
  0.4786521       20892.0      0.90188357
  0.4786750       20891.0      0.90164742
  0.4786979       20890.0      0.90142269
  0.4787209       20889.0      0.90121003
  0.4787438       20888.0      0.90101015
  0.4787667       20887.0      0.90082373
  0.4787896       20886.0      0.90065146
  0.4788125       20885.0      0.90049401
  0.4788355       20884.0      0.90035208
  0.4788584       20883.0      0.90022636
  0.4788813       20882.0      0.90011752
  0.4789043       20881.0      0.90002627
  0.4789272       20880.0      0.89995329
  0.4789501       20879.0      0.89989926
  0.4789731       20878.0      0.89986487
  0.4789960       20877.0      0.89985082
  0.4790190       20876.0      0.89985178
  0.4790419       20875.0      0.89985665
  0.4790649       20874.0      0.89986497
  0.4790878       20873.0      0.89987656
  0.4791108       20872.0      0.89989123
  0.4791337       20871.0      0.89990879
  0.4791567       20870.0      0.89992905
  0.4791796       20869.0      0.89995183
  0.4792026       20868.0      0.89997695
  0.4792256       20867.0      0.90000420
  0.4792485       20866.0      0.90003340
  0.4792715       20865.0      0.90006437
  0.4792945       20864.0      0.90009691
  0.4793175       20863.0      0.90015114
  0.4793404       20862.0      0.90027333
  0.4793634       20861.0      0.90046232
  0.4793864       20860.0      0.90071486
  0.4794094       20859.0      0.90102771
  0.4794324       20858.0      0.90139764
  0.4794553       20857.0      0.90182140
  0.4794783       20856.0      0.90229576
  0.4795013       20855.0      0.90281747
  0.4795243       20854.0      0.90338327
  0.4795473       20853.0      0.90398992
  0.4795703       20852.0      0.90463418
  0.4795933       20851.0      0.90531278
  0.4796163       20850.0      0.90602248
  0.4796393       20849.0      0.90676001
  0.4796623       20848.0      0.90752212
  0.4796853       20847.0      0.90830555
  0.4797083       20846.0      0.90910704
  0.4797314       20845.0      0.90992332
  0.4797544       20844.0      0.91075112
  0.4797774       20843.0      0.91158719
  0.4798004       20842.0      0.91242824
  0.4798234       20841.0      0.91327102
  0.4798464       20840.0      0.91411224
  0.4798695       20839.0      0.91494862
  0.4798925       20838.0      0.91577690
  0.4799155       20837.0      0.91659380
  0.4799386       20836.0      0.91739603
  0.4799616       20835.0      0.91818031
  0.4799846       20834.0      0.91894335
  0.4800077       20833.0      0.91968496
  0.4800307       20832.0      0.92044211
  0.4800538       20831.0      0.92122398
  0.4800768       20830.0      0.92202737
  0.4800999       20829.0      0.92284911
  0.4801229       20828.0      0.92368599
  0.4801460       20827.0      0.92453483
  0.4801690       20826.0      0.92539243
  0.4801921       20825.0      0.92625559
  0.4802151       20824.0      0.92712112
  0.4802382       20823.0      0.92798582
  0.4802613       20822.0      0.92884648
  0.4802843       20821.0      0.92969991
  0.4803074       20820.0      0.93054425
  0.4803305       20819.0      0.93139590
  0.4803535       20818.0      0.93225955
  0.4803766       20817.0      0.93313393
  0.4803997       20816.0      0.93401777
  0.4804228       20815.0      0.93490978
  0.4804459       20814.0      0.93580869
  0.4804689       20813.0      0.93671322
  0.4804920       20812.0      0.93762208
  0.4805151       20811.0      0.93853401
  0.4805382       20810.0      0.93944771
  0.4805613       20809.0      0.94036192
  0.4805844       20808.0      0.94127533
  0.4806075       20807.0      0.94218668
  0.4806306       20806.0      0.94309468
  0.4806537       20805.0      0.94399804
  0.4806768       20804.0      0.94489549
  0.4806999       20803.0      0.94578572
  0.4807230       20802.0      0.94666746
  0.4807461       20801.0      0.94753942
  0.4807692       20800.0      0.94840031
  0.4807923       20799.0      0.94924884
  0.4808155       20798.0      0.95008373
  0.4808386       20797.0      0.95090368
  0.4808617       20796.0      0.95170739
  0.4808848       20795.0      0.95249359
  0.4809080       20794.0      0.95326097
  0.4809311       20793.0      0.95400825
  0.4809542       20792.0      0.95473412
  0.4809773       20791.0      0.95543730
  0.4810005       20790.0      0.95611648
  0.4810236       20789.0      0.95677693
  0.4810468       20788.0      0.95742237
  0.4810699       20787.0      0.95805007
  0.4810930       20786.0      0.95865729
  0.4811162       20785.0      0.95924128
  0.4811393       20784.0      0.95979929
  0.4811625       20783.0      0.96032858
  0.4811856       20782.0      0.96082638
  0.4812088       20781.0      0.96129284
  0.4812320       20780.0      0.96175515
  0.4812551       20779.0      0.96221999
  0.4812783       20778.0      0.96268648
  0.4813014       20777.0      0.96315377
  0.4813246       20776.0      0.96362097
  0.4813478       20775.0      0.96408721
  0.4813709       20774.0      0.96455162
  0.4813941       20773.0      0.96501333
  0.4814173       20772.0      0.96547146
  0.4814405       20771.0      0.96592514
  0.4814637       20770.0      0.96637349
  0.4814868       20769.0      0.96681565
  0.4815100       20768.0      0.96725072
  0.4815332       20767.0      0.96767785
  0.4815564       20766.0      0.96809614
  0.4815796       20765.0      0.96850473
  0.4816028       20764.0      0.96890273
  0.4816260       20763.0      0.96928926
  0.4816492       20762.0      0.96966346
  0.4816724       20761.0      0.97002443
  0.4816956       20760.0      0.97037130
  0.4817188       20759.0      0.97070319
  0.4817420       20758.0      0.97101922
  0.4817652       20757.0      0.97131850
  0.4817884       20756.0      0.97160015
  0.4818116       20755.0      0.97186330
  0.4818348       20754.0      0.97210705
  0.4818580       20753.0      0.97233053
  0.4818813       20752.0      0.97253285
  0.4819045       20751.0      0.97271313
  0.4819277       20750.0      0.97287048
  0.4819509       20749.0      0.97300401
  0.4819742       20748.0      0.97311285
  0.4819974       20747.0      0.97319610
  0.4820206       20746.0      0.97326296
  0.4820439       20745.0      0.97332382
  0.4820671       20744.0      0.97337111
  0.4820903       20743.0      0.97339708
  0.4821136       20742.0      0.97339773
  0.4821368       20741.0      0.97338494
  0.4821601       20740.0      0.97336090
  0.4821833       20739.0      0.97332613
  0.4822066       20738.0      0.97328119
  0.4822298       20737.0      0.97322661
  0.4822531       20736.0      0.97316292
  0.4822763       20735.0      0.97309066
  0.4822996       20734.0      0.97301037
  0.4823229       20733.0      0.97292260
  0.4823461       20732.0      0.97282787
  0.4823694       20731.0      0.97272673
  0.4823927       20730.0      0.97261972
  0.4824159       20729.0      0.97250737
  0.4824392       20728.0      0.97239024
  0.4824625       20727.0      0.97226885
  0.4824858       20726.0      0.97214375
  0.4825090       20725.0      0.97201548
  0.4825323       20724.0      0.97188458
  0.4825556       20723.0      0.97175160
  0.4825789       20722.0      0.97161707
  0.4826022       20721.0      0.97148154
  0.4826255       20720.0      0.97134555
  0.4826488       20719.0      0.97120964
  0.4826721       20718.0      0.97107436
  0.4826954       20717.0      0.97094026
  0.4827187       20716.0      0.97080786
  0.4827420       20715.0      0.97067773
  0.4827653       20714.0      0.97055040
  0.4827886       20713.0      0.97042642
  0.4828119       20712.0      0.97030633
  0.4828352       20711.0      0.97019068
  0.4828585       20710.0      0.97008001
  0.4828818       20709.0      0.96997488
  0.4829052       20708.0      0.96987583
  0.4829285       20707.0      0.96978340
  0.4829518       20706.0      0.96969814
  0.4829751       20705.0      0.96962060
  0.4829985       20704.0      0.96955133
  0.4830218       20703.0      0.96948670
  0.4830451       20702.0      0.96942159
  0.4830685       20701.0      0.96935609
  0.4830918       20700.0      0.96929029
  0.4831151       20699.0      0.96922428
  0.4831385       20698.0      0.96915816
  0.4831618       20697.0      0.96909204
  0.4831852       20696.0      0.96902601
  0.4832085       20695.0      0.96896016
  0.4832319       20694.0      0.96889459
  0.4832552       20693.0      0.96882941
  0.4832786       20692.0      0.96876470
  0.4833019       20691.0      0.96870057
  0.4833253       20690.0      0.96863711
  0.4833486       20689.0      0.96857442
  0.4833720       20688.0      0.96851260
  0.4833954       20687.0      0.96845174
  0.4834187       20686.0      0.96839195
  0.4834421       20685.0      0.96833332
  0.4834655       20684.0      0.96827595
  0.4834889       20683.0      0.96821994
  0.4835122       20682.0      0.96816539
  0.4835356       20681.0      0.96811238
  0.4835590       20680.0      0.96806103
  0.4835824       20679.0      0.96801144
  0.4836058       20678.0      0.96796369
  0.4836292       20677.0      0.96791788
  0.4836525       20676.0      0.96787413
  0.4836759       20675.0      0.96783251
  0.4836993       20674.0      0.96779314
  0.4837227       20673.0      0.96775611
  0.4837461       20672.0      0.96772152
  0.4837695       20671.0      0.96768947
  0.4837929       20670.0      0.96766005
  0.4838163       20669.0      0.96763337
  0.4838398       20668.0      0.96760953
  0.4838632       20667.0      0.96758862
  0.4838866       20666.0      0.96757074
  0.4839100       20665.0      0.96755599
  0.4839334       20664.0      0.96754447
  0.4839568       20663.0      0.96753629
  0.4839803       20662.0      0.96753153
  0.4840037       20661.0      0.96753042
  0.4840271       20660.0      0.96753930
  0.4840505       20659.0      0.96756123
  0.4840740       20658.0      0.96759566
  0.4840974       20657.0      0.96764200
  0.4841208       20656.0      0.96769969
  0.4841443       20655.0      0.96776815
  0.4841677       20654.0      0.96784681
  0.4841912       20653.0      0.96793509
  0.4842146       20652.0      0.96803241
  0.4842381       20651.0      0.96813820
  0.4842615       20650.0      0.96825189
  0.4842850       20649.0      0.96837290
  0.4843084       20648.0      0.96850066
  0.4843319       20647.0      0.96863457
  0.4843553       20646.0      0.96877408
  0.4843788       20645.0      0.96891860
  0.4844022       20644.0      0.96906756
  0.4844257       20643.0      0.96922037
  0.4844492       20642.0      0.96937646
  0.4844727       20641.0      0.96953524
  0.4844961       20640.0      0.96969615
  0.4845196       20639.0      0.96985860
  0.4845431       20638.0      0.97002201
  0.4845666       20637.0      0.97018580
  0.4845900       20636.0      0.97034940
  0.4846135       20635.0      0.97051221
  0.4846370       20634.0      0.97067366
  0.4846605       20633.0      0.97083317
  0.4846840       20632.0      0.97099016
  0.4847075       20631.0      0.97114404
  0.4847310       20630.0      0.97129423
  0.4847545       20629.0      0.97144015
  0.4847780       20628.0      0.97158122
  0.4848015       20627.0      0.97171684
  0.4848250       20626.0      0.97184645
  0.4848485       20625.0      0.97196945
  0.4848720       20624.0      0.97208526
  0.4848955       20623.0      0.97219330
  0.4849190       20622.0      0.97229651
  0.4849425       20621.0      0.97239869
  0.4849661       20620.0      0.97249457
  0.4849896       20619.0      0.97257863
  0.4850131       20618.0      0.97264860
  0.4850366       20617.0      0.97271682
  0.4850601       20616.0      0.97278505
  0.4850837       20615.0      0.97285316
  0.4851072       20614.0      0.97292102
  0.4851307       20613.0      0.97298850
  0.4851543       20612.0      0.97305547
  0.4851778       20611.0      0.97312179
  0.4852014       20610.0      0.97318735
  0.4852249       20609.0      0.97325200
  0.4852484       20608.0      0.97331562
  0.4852720       20607.0      0.97337808
  0.4852955       20606.0      0.97343925
  0.4853191       20605.0      0.97349899
  0.4853427       20604.0      0.97355718
  0.4853662       20603.0      0.97361369
  0.4853898       20602.0      0.97366838
  0.4854133       20601.0      0.97372112
  0.4854369       20600.0      0.97377179
  0.4854605       20599.0      0.97382024
  0.4854840       20598.0      0.97386636
  0.4855076       20597.0      0.97391001
  0.4855312       20596.0      0.97395106
  0.4855547       20595.0      0.97398937
  0.4855783       20594.0      0.97402482
  0.4856019       20593.0      0.97405727
  0.4856255       20592.0      0.97408659
  0.4856491       20591.0      0.97411266
  0.4856727       20590.0      0.97413533
  0.4856962       20589.0      0.97415449
  0.4857198       20588.0      0.97416998
  0.4857434       20587.0      0.97418169
  0.4857670       20586.0      0.97418949
  0.4857906       20585.0      0.97419323
  0.4858142       20584.0      0.97418454
  0.4858378       20583.0      0.97413307
  0.4858614       20582.0      0.97404281
  0.4858850       20581.0      0.97392152
  0.4859086       20580.0      0.97377697
  0.4859323       20579.0      0.97361696
  0.4859559       20578.0      0.97344925
  0.4859795       20577.0      0.97328165
  0.4860031       20576.0      0.97312179
  0.4860267       20575.0      0.97296503
  0.4860504       20574.0      0.97280547
  0.4860740       20573.0      0.97264273
  0.4860976       20572.0      0.97247647
  0.4861212       20571.0      0.97230630
  0.4861449       20570.0      0.97213187
  0.4861685       20569.0      0.97195280
  0.4861921       20568.0      0.97176874
  0.4862158       20567.0      0.97157931
  0.4862394       20566.0      0.97138415
  0.4862631       20565.0      0.97118290
  0.4862867       20564.0      0.97097518
  0.4863104       20563.0      0.97076063
  0.4863340       20562.0      0.97053888
  0.4863577       20561.0      0.97030956
  0.4863813       20560.0      0.97007231
  0.4864050       20559.0      0.96982675
  0.4864286       20558.0      0.96957252
  0.4864523       20557.0      0.96930926
  0.4864760       20556.0      0.96903658
  0.4864996       20555.0      0.96875413
  0.4865233       20554.0      0.96846153
  0.4865470       20553.0      0.96815842
  0.4865706       20552.0      0.96784442
  0.4865943       20551.0      0.96751916
  0.4866180       20550.0      0.96718228
  0.4866417       20549.0      0.96683341
  0.4866654       20548.0      0.96647216
  0.4866891       20547.0      0.96609819
  0.4867127       20546.0      0.96570386
  0.4867364       20545.0      0.96525286
  0.4867601       20544.0      0.96474328
  0.4867838       20543.0      0.96417866
  0.4868075       20542.0      0.96356256
  0.4868312       20541.0      0.96289854
  0.4868549       20540.0      0.96219016
  0.4868786       20539.0      0.96144100
  0.4869023       20538.0      0.96065461
  0.4869260       20537.0      0.95983456
  0.4869497       20536.0      0.95898443
  0.4869735       20535.0      0.95810778
  0.4869972       20534.0      0.95720820
  0.4870209       20533.0      0.95627459
  0.4870446       20532.0      0.95528641
  0.4870683       20531.0      0.95424484
  0.4870921       20530.0      0.95315133
  0.4871158       20529.0      0.95200731
  0.4871395       20528.0      0.95081424
  0.4871632       20527.0      0.94957355
  0.4871870       20526.0      0.94828669
  0.4872107       20525.0      0.94695512
  0.4872345       20524.0      0.94558028
  0.4872582       20523.0      0.94416361
  0.4872819       20522.0      0.94270657
  0.4873057       20521.0      0.94121062
  0.4873294       20520.0      0.93967720
  0.4873532       20519.0      0.93810775
  0.4873769       20518.0      0.93650375
  0.4874007       20517.0      0.93486664
  0.4874244       20516.0      0.93319787
  0.4874482       20515.0      0.93149891
  0.4874720       20514.0      0.92977121
  0.4874957       20513.0      0.92801622
  0.4875195       20512.0      0.92623541
  0.4875433       20511.0      0.92443023
  0.4875670       20510.0      0.92260215
  0.4875908       20509.0      0.92075262
  0.4876146       20508.0      0.91888312
  0.4876384       20507.0      0.91699509
  0.4876621       20506.0      0.91509001
  0.4876859       20505.0      0.91316934
  0.4877097       20504.0      0.91122783
  0.4877335       20503.0      0.90920803
  0.4877573       20502.0      0.90709954
  0.4877811       20501.0      0.90490620
  0.4878049       20500.0      0.90263181
  0.4878287       20499.0      0.90028022
  0.4878525       20498.0      0.89785524
  0.4878763       20497.0      0.89536072
  0.4879001       20496.0      0.89280047
  0.4879239       20495.0      0.89017835
  0.4879477       20494.0      0.88749819
  0.4879715       20493.0      0.88476382
  0.4879953       20492.0      0.88197910
  0.4880191       20491.0      0.87913480
  0.4880429       20490.0      0.87620784
  0.4880668       20489.0      0.87320066
  0.4880906       20488.0      0.87011652
  0.4881144       20487.0      0.86695866
  0.4881382       20486.0      0.86373032
  0.4881621       20485.0      0.86043477
  0.4881859       20484.0      0.85707524
  0.4882097       20483.0      0.85365501
  0.4882336       20482.0      0.85017732
  0.4882574       20481.0      0.84664542
  0.4882812       20480.0      0.84306259
  0.4883051       20479.0      0.83943208
  0.4883289       20478.0      0.83575716
  0.4883528       20477.0      0.83204108
  0.4883766       20476.0      0.82828713
  0.4884005       20475.0      0.82449857
  0.4884243       20474.0      0.82067867
  0.4884482       20473.0      0.81683070
  0.4884721       20472.0      0.81295794
  0.4884959       20471.0      0.80906367
  0.4885198       20470.0      0.80515116
  0.4885437       20469.0      0.80122370
  0.4885675       20468.0      0.79728458
  0.4885914       20467.0      0.79333706
  0.4886153       20466.0      0.78938445
  0.4886391       20465.0      0.78543003
  0.4886630       20464.0      0.78147709
  0.4886869       20463.0      0.77752893
  0.4887108       20462.0      0.77358884
  0.4887347       20461.0      0.76966011
  0.4887586       20460.0      0.76574604
  0.4887824       20459.0      0.76184994
  0.4888063       20458.0      0.75797510
  0.4888302       20457.0      0.75412484
  0.4888541       20456.0      0.75030246
  0.4888780       20455.0      0.74651126
  0.4889019       20454.0      0.74275455
  0.4889258       20453.0      0.73903565
  0.4889497       20452.0      0.73535788
  0.4889736       20451.0      0.73172454
  0.4889976       20450.0      0.72813896
  0.4890215       20449.0      0.72458804
  0.4890454       20448.0      0.72104871
  0.4890693       20447.0      0.71752029
  0.4890932       20446.0      0.71400228
  0.4891171       20445.0      0.71049419
  0.4891411       20444.0      0.70699553
  0.4891650       20443.0      0.70350582
  0.4891889       20442.0      0.70002456
  0.4892129       20441.0      0.69655127
  0.4892368       20440.0      0.69308545
  0.4892607       20439.0      0.68962661
  0.4892847       20438.0      0.68617426
  0.4893086       20437.0      0.68272792
  0.4893325       20436.0      0.67928709
  0.4893565       20435.0      0.67585127
  0.4893804       20434.0      0.67241998
  0.4894044       20433.0      0.66899272
  0.4894283       20432.0      0.66556900
  0.4894523       20431.0      0.66214833
  0.4894763       20430.0      0.65873021
  0.4895002       20429.0      0.65531416
  0.4895242       20428.0      0.65189967
  0.4895481       20427.0      0.64848625
  0.4895721       20426.0      0.64507341
  0.4895961       20425.0      0.64166066
  0.4896201       20424.0      0.63824749
  0.4896440       20423.0      0.63483341
  0.4896680       20422.0      0.63141794
  0.4896920       20421.0      0.62800056
  0.4897160       20420.0      0.62458079
  0.4897399       20419.0      0.62115813
  0.4897639       20418.0      0.61773208
  0.4897879       20417.0      0.61430215
  0.4898119       20416.0      0.61086783
  0.4898359       20415.0      0.60742864
  0.4898599       20414.0      0.60398407
  0.4898839       20413.0      0.60053362
  0.4899079       20412.0      0.59707679
  0.4899319       20411.0      0.59361310
  0.4899559       20410.0      0.59014203
  0.4899799       20409.0      0.58666308
  0.4900039       20408.0      0.58317593
  0.4900279       20407.0      0.57968785
  0.4900519       20406.0      0.57620271
  0.4900760       20405.0      0.57272012
  0.4901000       20404.0      0.56923971
  0.4901240       20403.0      0.56576110
  0.4901480       20402.0      0.56228390
  0.4901721       20401.0      0.55880774
  0.4901961       20400.0      0.55533222
  0.4902201       20399.0      0.55185698
  0.4902441       20398.0      0.54838162
  0.4902682       20397.0      0.54490577
  0.4902922       20396.0      0.54142904
  0.4903163       20395.0      0.53795105
  0.4903403       20394.0      0.53447142
  0.4903643       20393.0      0.53098977
  0.4903884       20392.0      0.52750570
  0.4904124       20391.0      0.52401884
  0.4904365       20390.0      0.52052881
  0.4904605       20389.0      0.51703522
  0.4904846       20388.0      0.51353768
  0.4905087       20387.0      0.51003581
  0.4905327       20386.0      0.50652922
  0.4905568       20385.0      0.50301754
  0.4905808       20384.0      0.49950037
  0.4906049       20383.0      0.49597734
  0.4906290       20382.0      0.49244805
  0.4906531       20381.0      0.48891211
  0.4906771       20380.0      0.48536915
  0.4907012       20379.0      0.48181878
  0.4907253       20378.0      0.47826060
  0.4907494       20377.0      0.47469424
  0.4907735       20376.0      0.47111931
  0.4907975       20375.0      0.46753541
  0.4908216       20374.0      0.46394217
  0.4908457       20373.0      0.46033919
  0.4908698       20372.0      0.45672608
  0.4908939       20371.0      0.45310246
  0.4909180       20370.0      0.44946794
  0.4909421       20369.0      0.44582214
  0.4909662       20368.0      0.44216465
  0.4909903       20367.0      0.43849510
  0.4910144       20366.0      0.43480881
  0.4910385       20365.0      0.43108878
  0.4910627       20364.0      0.42733513
  0.4910868       20363.0      0.42354995
  0.4911109       20362.0      0.41973534
  0.4911350       20361.0      0.41589340
  0.4911591       20360.0      0.41202623
  0.4911833       20359.0      0.40813594
  0.4912074       20358.0      0.40422462
  0.4912315       20357.0      0.40029438
  0.4912556       20356.0      0.39634733
  0.4912798       20355.0      0.39238557
  0.4913039       20354.0      0.38841122
  0.4913281       20353.0      0.38442639
  0.4913522       20352.0      0.38043317
  0.4913763       20351.0      0.37643370
  0.4914005       20350.0      0.37243007
  0.4914246       20349.0      0.36842441
  0.4914488       20348.0      0.36441884
  0.4914729       20347.0      0.36041546
  0.4914971       20346.0      0.35641640
  0.4915213       20345.0      0.35242377
  0.4915454       20344.0      0.34843971
  0.4915696       20343.0      0.34446633
  0.4915937       20342.0      0.34050575
  0.4916179       20341.0      0.33656010
  0.4916421       20340.0      0.33263150
  0.4916663       20339.0      0.32872209
  0.4916904       20338.0      0.32483399
  0.4917146       20337.0      0.32096933
  0.4917388       20336.0      0.31713025
  0.4917630       20335.0      0.31331887
  0.4917872       20334.0      0.30953732
  0.4918113       20333.0      0.30578776
  0.4918355       20332.0      0.30207230
  0.4918597       20331.0      0.29839309
  0.4918839       20330.0      0.29475226
  0.4919081       20329.0      0.29115196
  0.4919323       20328.0      0.28759432
  0.4919565       20327.0      0.28408150
  0.4919807       20326.0      0.28061562
  0.4920049       20325.0      0.27719792
  0.4920291       20324.0      0.27380089
  0.4920533       20323.0      0.27041333
  0.4920776       20322.0      0.26703847
  0.4921018       20321.0      0.26367956
  0.4921260       20320.0      0.26033982
  0.4921502       20319.0      0.25702251
  0.4921744       20318.0      0.25373086
  0.4921987       20317.0      0.25046813
  0.4922229       20316.0      0.24723756
  0.4922471       20315.0      0.24404239
  0.4922713       20314.0      0.24088589
  0.4922956       20313.0      0.23777131
  0.4923198       20312.0      0.23470190
  0.4923440       20311.0      0.23168091
  0.4923683       20310.0      0.22871161
  0.4923925       20309.0      0.22579726
  0.4924168       20308.0      0.22294113
  0.4924410       20307.0      0.22014647
  0.4924653       20306.0      0.21741655
  0.4924895       20305.0      0.21475464
  0.4925138       20304.0      0.21215967
  0.4925380       20303.0      0.20961285
  0.4925623       20302.0      0.20711026
  0.4925866       20301.0      0.20465034
  0.4926108       20300.0      0.20223152
