# GOES-R ABI PFM SRF ch 064 CWG release
# wvl [micron],  wavenum [cm-1],  relative SRF
  0.6286145       15908.0      0.93552914
  0.6286541       15907.0      0.93568646
  0.6286936       15906.0      0.93584523
  0.6287331       15905.0      0.93600481
  0.6287726       15904.0      0.93616458
  0.6288122       15903.0      0.93632390
  0.6288517       15902.0      0.93648213
  0.6288913       15901.0      0.93663864
  0.6289308       15900.0      0.93679279
  0.6289704       15899.0      0.93694396
  0.6290099       15898.0      0.93709161
  0.6290495       15897.0      0.93723803
  0.6290891       15896.0      0.93738478
  0.6291287       15895.0      0.93753250
  0.6291682       15894.0      0.93768146
  0.6292078       15893.0      0.93782956
  0.6292474       15892.0      0.93797655
  0.6292870       15891.0      0.93812267
  0.6293266       15890.0      0.93826819
  0.6293662       15889.0      0.93841337
  0.6294058       15888.0      0.93855846
  0.6294455       15887.0      0.93870372
  0.6294851       15886.0      0.93884941
  0.6295247       15885.0      0.93899578
  0.6295643       15884.0      0.93914310
  0.6296040       15883.0      0.93929163
  0.6296436       15882.0      0.93944162
  0.6296833       15881.0      0.93959333
  0.6297229       15880.0      0.93974703
  0.6297626       15879.0      0.93990297
  0.6298022       15878.0      0.94006141
  0.6298419       15877.0      0.94022261
  0.6298816       15876.0      0.94038683
  0.6299213       15875.0      0.94055434
  0.6299609       15874.0      0.94072538
  0.6300006       15873.0      0.94090024
  0.6300403       15872.0      0.94108624
  0.6300800       15871.0      0.94128563
  0.6301197       15870.0      0.94149232
  0.6301594       15869.0      0.94170421
  0.6301991       15868.0      0.94192083
  0.6302389       15867.0      0.94214175
  0.6302786       15866.0      0.94236651
  0.6303183       15865.0      0.94259465
  0.6303580       15864.0      0.94282574
  0.6303978       15863.0      0.94305931
  0.6304375       15862.0      0.94329492
  0.6304773       15861.0      0.94353211
  0.6305170       15860.0      0.94377044
  0.6305568       15859.0      0.94400944
  0.6305965       15858.0      0.94424867
  0.6306363       15857.0      0.94448767
  0.6306761       15856.0      0.94472599
  0.6307159       15855.0      0.94496317
  0.6307556       15854.0      0.94519877
  0.6307954       15853.0      0.94543232
  0.6308352       15852.0      0.94566337
  0.6308750       15851.0      0.94589146
  0.6309148       15850.0      0.94611615
  0.6309546       15849.0      0.94633697
  0.6309944       15848.0      0.94655347
  0.6310343       15847.0      0.94675933
  0.6310741       15846.0      0.94695725
  0.6311139       15845.0      0.94715379
  0.6311537       15844.0      0.94734901
  0.6311936       15843.0      0.94754297
  0.6312334       15842.0      0.94773571
  0.6312733       15841.0      0.94792728
  0.6313131       15840.0      0.94811773
  0.6313530       15839.0      0.94830711
  0.6313929       15838.0      0.94849548
  0.6314327       15837.0      0.94868288
  0.6314726       15836.0      0.94886936
  0.6315125       15835.0      0.94905498
  0.6315524       15834.0      0.94923977
  0.6315922       15833.0      0.94942380
  0.6316321       15832.0      0.94960712
  0.6316720       15831.0      0.94978977
  0.6317119       15830.0      0.94997180
  0.6317518       15829.0      0.95015327
  0.6317918       15828.0      0.95033423
  0.6318317       15827.0      0.95051472
  0.6318716       15826.0      0.95069480
  0.6319115       15825.0      0.95087452
  0.6319515       15824.0      0.95105393
  0.6319914       15823.0      0.95123080
  0.6320313       15822.0      0.95140632
  0.6320713       15821.0      0.95158265
  0.6321113       15820.0      0.95175953
  0.6321512       15819.0      0.95193687
  0.6321912       15818.0      0.95211460
  0.6322311       15817.0      0.95229262
  0.6322711       15816.0      0.95247084
  0.6323111       15815.0      0.95264917
  0.6323511       15814.0      0.95282753
  0.6323911       15813.0      0.95300582
  0.6324311       15812.0      0.95318395
  0.6324711       15811.0      0.95336184
  0.6325111       15810.0      0.95353940
  0.6325511       15809.0      0.95371653
  0.6325911       15808.0      0.95389315
  0.6326311       15807.0      0.95406917
  0.6326711       15806.0      0.95424449
  0.6327112       15805.0      0.95441903
  0.6327512       15804.0      0.95459270
  0.6327912       15803.0      0.95476541
  0.6328313       15802.0      0.95493707
  0.6328713       15801.0      0.95510758
  0.6329114       15800.0      0.95527682
  0.6329515       15799.0      0.95544330
  0.6329915       15798.0      0.95560670
  0.6330316       15797.0      0.95576754
  0.6330717       15796.0      0.95592614
  0.6331117       15795.0      0.95608280
  0.6331518       15794.0      0.95623778
  0.6331919       15793.0      0.95639135
  0.6332320       15792.0      0.95654380
  0.6332721       15791.0      0.95669540
  0.6333122       15790.0      0.95684643
  0.6333523       15789.0      0.95699716
  0.6333924       15788.0      0.95714786
  0.6334326       15787.0      0.95729883
  0.6334727       15786.0      0.95745033
  0.6335128       15785.0      0.95760263
  0.6335530       15784.0      0.95775603
  0.6335931       15783.0      0.95791079
  0.6336333       15782.0      0.95806720
  0.6336734       15781.0      0.95822553
  0.6337136       15780.0      0.95838606
  0.6337537       15779.0      0.95854907
  0.6337939       15778.0      0.95871484
  0.6338341       15777.0      0.95888365
  0.6338742       15776.0      0.95905694
  0.6339144       15775.0      0.95923641
  0.6339546       15774.0      0.95942066
  0.6339948       15773.0      0.95960819
  0.6340350       15772.0      0.95980070
  0.6340752       15771.0      0.96000195
  0.6341154       15770.0      0.96021069
  0.6341556       15769.0      0.96042554
  0.6341958       15768.0      0.96064517
  0.6342361       15767.0      0.96086822
  0.6342763       15766.0      0.96109334
  0.6343165       15765.0      0.96131918
  0.6343568       15764.0      0.96154438
  0.6343970       15763.0      0.96176759
  0.6344373       15762.0      0.96198745
  0.6344775       15761.0      0.96220260
  0.6345178       15760.0      0.96241170
  0.6345580       15759.0      0.96261337
  0.6345983       15758.0      0.96280625
  0.6346386       15757.0      0.96298899
  0.6346789       15756.0      0.96316022
  0.6347191       15755.0      0.96331858
  0.6347594       15754.0      0.96346271
  0.6347997       15753.0      0.96359184
  0.6348400       15752.0      0.96370936
  0.6348803       15751.0      0.96381710
  0.6349206       15750.0      0.96391638
  0.6349609       15749.0      0.96400851
  0.6350013       15748.0      0.96409480
  0.6350416       15747.0      0.96417551
  0.6350819       15746.0      0.96425061
  0.6351223       15745.0      0.96432085
  0.6351626       15744.0      0.96438697
  0.6352029       15743.0      0.96444971
  0.6352433       15742.0      0.96450981
  0.6352837       15741.0      0.96456803
  0.6353240       15740.0      0.96462509
  0.6353644       15739.0      0.96468176
  0.6354048       15738.0      0.96473877
  0.6354451       15737.0      0.96479687
  0.6354855       15736.0      0.96485681
  0.6355259       15735.0      0.96491934
  0.6355663       15734.0      0.96498520
  0.6356067       15733.0      0.96505514
  0.6356471       15732.0      0.96512991
  0.6356875       15731.0      0.96521026
  0.6357279       15730.0      0.96529725
  0.6357683       15729.0      0.96539691
  0.6358087       15728.0      0.96550863
  0.6358492       15727.0      0.96562878
  0.6358896       15726.0      0.96575377
  0.6359300       15725.0      0.96587996
  0.6359705       15724.0      0.96600373
  0.6360109       15723.0      0.96612192
  0.6360514       15722.0      0.96624047
  0.6360919       15721.0      0.96636175
  0.6361323       15720.0      0.96648508
  0.6361728       15719.0      0.96660975
  0.6362133       15718.0      0.96673509
  0.6362537       15717.0      0.96686037
  0.6362942       15716.0      0.96698492
  0.6363347       15715.0      0.96710803
  0.6363752       15714.0      0.96722901
  0.6364157       15713.0      0.96734715
  0.6364562       15712.0      0.96746176
  0.6364967       15711.0      0.96757214
  0.6365372       15710.0      0.96767758
  0.6365778       15709.0      0.96777739
  0.6366183       15708.0      0.96787087
  0.6366588       15707.0      0.96795733
  0.6366994       15706.0      0.96803972
  0.6367399       15705.0      0.96811985
  0.6367804       15704.0      0.96819697
  0.6368210       15703.0      0.96827032
  0.6368615       15702.0      0.96833915
  0.6369021       15701.0      0.96840269
  0.6369427       15700.0      0.96846020
  0.6369832       15699.0      0.96851090
  0.6370238       15698.0      0.96855468
  0.6370644       15697.0      0.96859398
  0.6371050       15696.0      0.96862965
  0.6371456       15695.0      0.96866224
  0.6371862       15694.0      0.96869233
  0.6372268       15693.0      0.96872046
  0.6372674       15692.0      0.96874720
  0.6373080       15691.0      0.96877312
  0.6373486       15690.0      0.96879878
  0.6373893       15689.0      0.96882473
  0.6374299       15688.0      0.96885156
  0.6374705       15687.0      0.96887981
  0.6375112       15686.0      0.96891006
  0.6375518       15685.0      0.96894288
  0.6375925       15684.0      0.96897882
  0.6376331       15683.0      0.96901969
  0.6376738       15682.0      0.96906597
  0.6377144       15681.0      0.96911614
  0.6377551       15680.0      0.96916868
  0.6377958       15679.0      0.96922209
  0.6378365       15678.0      0.96927485
  0.6378771       15677.0      0.96932546
  0.6379178       15676.0      0.96937239
  0.6379585       15675.0      0.96941412
  0.6379992       15674.0      0.96944916
  0.6380399       15673.0      0.96948053
  0.6380807       15672.0      0.96951230
  0.6381214       15671.0      0.96954397
  0.6381621       15670.0      0.96957504
  0.6382028       15669.0      0.96960500
  0.6382436       15668.0      0.96963334
  0.6382843       15667.0      0.96965957
  0.6383250       15666.0      0.96968317
  0.6383658       15665.0      0.96970364
  0.6384065       15664.0      0.96972047
  0.6384473       15663.0      0.96973316
  0.6384881       15662.0      0.96974120
  0.6385288       15661.0      0.96974409
  0.6385696       15660.0      0.96974085
  0.6386104       15659.0      0.96973128
  0.6386512       15658.0      0.96971615
  0.6386920       15657.0      0.96969619
  0.6387328       15656.0      0.96967215
  0.6387736       15655.0      0.96964478
  0.6388144       15654.0      0.96961483
  0.6388552       15653.0      0.96958305
  0.6388960       15652.0      0.96955020
  0.6389368       15651.0      0.96951701
  0.6389776       15650.0      0.96948425
  0.6390185       15649.0      0.96945209
  0.6390593       15648.0      0.96941694
  0.6391001       15647.0      0.96937837
  0.6391410       15646.0      0.96933679
  0.6391818       15645.0      0.96929260
  0.6392227       15644.0      0.96924621
  0.6392636       15643.0      0.96919803
  0.6393044       15642.0      0.96914846
  0.6393453       15641.0      0.96909791
  0.6393862       15640.0      0.96904678
  0.6394271       15639.0      0.96899549
  0.6394680       15638.0      0.96894343
  0.6395089       15637.0      0.96888841
  0.6395498       15636.0      0.96883076
  0.6395907       15635.0      0.96877098
  0.6396316       15634.0      0.96870955
  0.6396725       15633.0      0.96864696
  0.6397134       15632.0      0.96858370
  0.6397543       15631.0      0.96852026
  0.6397953       15630.0      0.96845711
  0.6398362       15629.0      0.96839477
  0.6398771       15628.0      0.96833370
  0.6399181       15627.0      0.96827441
  0.6399590       15626.0      0.96821738
  0.6400000       15625.0      0.96816310
  0.6400410       15624.0      0.96811019
  0.6400819       15623.0      0.96805733
  0.6401229       15622.0      0.96800510
  0.6401639       15621.0      0.96795411
  0.6402049       15620.0      0.96790494
  0.6402459       15619.0      0.96785818
  0.6402868       15618.0      0.96781442
  0.6403278       15617.0      0.96777427
  0.6403689       15616.0      0.96773788
  0.6404099       15615.0      0.96770354
  0.6404509       15614.0      0.96767085
  0.6404919       15613.0      0.96763964
  0.6405329       15612.0      0.96760976
  0.6405740       15611.0      0.96758106
  0.6406150       15610.0      0.96755336
  0.6406560       15609.0      0.96752652
  0.6406971       15608.0      0.96750037
  0.6407381       15607.0      0.96747476
  0.6407792       15606.0      0.96744953
  0.6408202       15605.0      0.96742452
  0.6408613       15604.0      0.96739956
  0.6409024       15603.0      0.96737451
  0.6409435       15602.0      0.96734920
  0.6409846       15601.0      0.96732346
  0.6410256       15600.0      0.96729753
  0.6410667       15599.0      0.96727254
  0.6411078       15598.0      0.96724812
  0.6411489       15597.0      0.96722378
  0.6411900       15596.0      0.96719902
  0.6412312       15595.0      0.96717332
  0.6412723       15594.0      0.96714596
  0.6413134       15593.0      0.96711512
  0.6413545       15592.0      0.96708102
  0.6413957       15591.0      0.96704429
  0.6414368       15590.0      0.96700554
  0.6414780       15589.0      0.96696540
  0.6415191       15588.0      0.96692449
  0.6415603       15587.0      0.96688345
  0.6416014       15586.0      0.96684289
  0.6416426       15585.0      0.96680344
  0.6416838       15584.0      0.96676572
  0.6417250       15583.0      0.96673037
  0.6417661       15582.0      0.96669801
  0.6418073       15581.0      0.96666926
  0.6418485       15580.0      0.96664476
  0.6418897       15579.0      0.96662514
  0.6419309       15578.0      0.96661102
  0.6419721       15577.0      0.96660302
  0.6420134       15576.0      0.96660181
  0.6420546       15575.0      0.96660752
  0.6420958       15574.0      0.96661849
  0.6421370       15573.0      0.96663280
  0.6421783       15572.0      0.96664974
  0.6422195       15571.0      0.96667804
  0.6422608       15570.0      0.96671907
  0.6423020       15569.0      0.96677196
  0.6423433       15568.0      0.96683581
  0.6423845       15567.0      0.96690973
  0.6424258       15566.0      0.96699283
  0.6424671       15565.0      0.96708421
  0.6425084       15564.0      0.96718297
  0.6425496       15563.0      0.96728823
  0.6425909       15562.0      0.96739909
  0.6426322       15561.0      0.96751464
  0.6426735       15560.0      0.96763400
  0.6427148       15559.0      0.96775627
  0.6427561       15558.0      0.96788054
  0.6427975       15557.0      0.96800592
  0.6428388       15556.0      0.96813151
  0.6428801       15555.0      0.96825641
  0.6429214       15554.0      0.96837972
  0.6429628       15553.0      0.96850052
  0.6430041       15552.0      0.96861804
  0.6430455       15551.0      0.96874403
  0.6430868       15550.0      0.96888732
  0.6431282       15549.0      0.96903953
  0.6431695       15548.0      0.96919835
  0.6432109       15547.0      0.96936327
  0.6432523       15546.0      0.96953377
  0.6432937       15545.0      0.96970935
  0.6433350       15544.0      0.96988949
  0.6433764       15543.0      0.97007367
  0.6434178       15542.0      0.97026138
  0.6434592       15541.0      0.97045211
  0.6435006       15540.0      0.97064535
  0.6435421       15539.0      0.97084057
  0.6435835       15538.0      0.97103726
  0.6436249       15537.0      0.97123491
  0.6436663       15536.0      0.97143299
  0.6437078       15535.0      0.97163100
  0.6437492       15534.0      0.97182842
  0.6437906       15533.0      0.97202472
  0.6438321       15532.0      0.97221939
  0.6438735       15531.0      0.97241192
  0.6439150       15530.0      0.97260178
  0.6439565       15529.0      0.97278844
  0.6439979       15528.0      0.97297161
  0.6440394       15527.0      0.97314868
  0.6440809       15526.0      0.97332240
  0.6441224       15525.0      0.97349322
  0.6441639       15524.0      0.97366159
  0.6442054       15523.0      0.97382798
  0.6442469       15522.0      0.97399283
  0.6442884       15521.0      0.97415658
  0.6443299       15520.0      0.97431970
  0.6443714       15519.0      0.97448263
  0.6444129       15518.0      0.97464583
  0.6444545       15517.0      0.97480975
  0.6444960       15516.0      0.97497484
  0.6445375       15515.0      0.97514155
  0.6445791       15514.0      0.97531034
  0.6446206       15513.0      0.97548166
  0.6446622       15512.0      0.97565597
  0.6447038       15511.0      0.97583372
  0.6447453       15510.0      0.97601537
  0.6447869       15509.0      0.97620136
  0.6448285       15508.0      0.97639217
  0.6448701       15507.0      0.97658823
  0.6449116       15506.0      0.97679520
  0.6449532       15505.0      0.97701960
  0.6449948       15504.0      0.97724675
  0.6450364       15503.0      0.97747030
  0.6450781       15502.0      0.97769817
  0.6451197       15501.0      0.97792969
  0.6451613       15500.0      0.97816405
  0.6452029       15499.0      0.97840041
  0.6452445       15498.0      0.97863797
  0.6452862       15497.0      0.97887591
  0.6453278       15496.0      0.97911340
  0.6453695       15495.0      0.97934962
  0.6454111       15494.0      0.97958375
  0.6454528       15493.0      0.97981497
  0.6454944       15492.0      0.98004246
  0.6455361       15491.0      0.98026538
  0.6455778       15490.0      0.98048293
  0.6456195       15489.0      0.98069426
  0.6456612       15488.0      0.98089856
  0.6457028       15487.0      0.98109500
  0.6457445       15486.0      0.98128275
  0.6457862       15485.0      0.98146099
  0.6458280       15484.0      0.98162893
  0.6458697       15483.0      0.98178710
  0.6459114       15482.0      0.98193673
  0.6459531       15481.0      0.98207903
  0.6459948       15480.0      0.98221522
  0.6460366       15479.0      0.98234802
  0.6460783       15478.0      0.98248010
  0.6461200       15477.0      0.98261115
  0.6461618       15476.0      0.98274083
  0.6462036       15475.0      0.98286883
  0.6462453       15474.0      0.98299480
  0.6462871       15473.0      0.98311840
  0.6463289       15472.0      0.98323931
  0.6463706       15471.0      0.98335719
  0.6464124       15470.0      0.98347171
  0.6464542       15469.0      0.98358252
  0.6464960       15468.0      0.98368931
  0.6465378       15467.0      0.98379172
  0.6465796       15466.0      0.98388942
  0.6466214       15465.0      0.98398209
  0.6466632       15464.0      0.98406937
  0.6467050       15463.0      0.98415094
  0.6467469       15462.0      0.98422672
  0.6467887       15461.0      0.98429743
  0.6468305       15460.0      0.98436389
  0.6468724       15459.0      0.98442692
  0.6469142       15458.0      0.98448735
  0.6469561       15457.0      0.98454601
  0.6469979       15456.0      0.98460373
  0.6470398       15455.0      0.98466332
  0.6470817       15454.0      0.98472668
  0.6471235       15453.0      0.98479257
  0.6471654       15452.0      0.98485972
  0.6472073       15451.0      0.98492690
  0.6472492       15450.0      0.98499285
  0.6472911       15449.0      0.98505631
  0.6473330       15448.0      0.98511603
  0.6473749       15447.0      0.98517076
  0.6474168       15446.0      0.98521922
  0.6474587       15445.0      0.98526018
  0.6475006       15444.0      0.98529236
  0.6475426       15443.0      0.98531451
  0.6475845       15442.0      0.98532536
  0.6476264       15441.0      0.98532525
  0.6476684       15440.0      0.98531963
  0.6477103       15439.0      0.98530950
  0.6477523       15438.0      0.98529530
  0.6477943       15437.0      0.98527749
  0.6478362       15436.0      0.98525653
  0.6478782       15435.0      0.98523288
  0.6479202       15434.0      0.98520700
  0.6479622       15433.0      0.98517934
  0.6480041       15432.0      0.98515027
  0.6480461       15431.0      0.98511006
  0.6480881       15430.0      0.98505342
  0.6481301       15429.0      0.98498261
  0.6481722       15428.0      0.98489989
  0.6482142       15427.0      0.98480751
  0.6482562       15426.0      0.98470772
  0.6482982       15425.0      0.98460279
  0.6483402       15424.0      0.98449497
  0.6483823       15423.0      0.98438654
  0.6484243       15422.0      0.98427975
  0.6484664       15421.0      0.98417688
  0.6485084       15420.0      0.98408016
  0.6485505       15419.0      0.98398704
  0.6485926       15418.0      0.98389408
  0.6486346       15417.0      0.98380092
  0.6486767       15416.0      0.98370719
  0.6487188       15415.0      0.98361253
  0.6487609       15414.0      0.98351658
  0.6488030       15413.0      0.98341897
  0.6488451       15412.0      0.98331933
  0.6488872       15411.0      0.98321730
  0.6489293       15410.0      0.98311252
  0.6489714       15409.0      0.98300462
  0.6490135       15408.0      0.98289319
  0.6490556       15407.0      0.98277763
  0.6490978       15406.0      0.98265805
  0.6491399       15405.0      0.98253478
  0.6491820       15404.0      0.98240812
  0.6492242       15403.0      0.98227840
  0.6492663       15402.0      0.98214595
  0.6493085       15401.0      0.98201107
  0.6493506       15400.0      0.98187408
  0.6493928       15399.0      0.98173532
  0.6494350       15398.0      0.98159491
  0.6494772       15397.0      0.98145222
  0.6495194       15396.0      0.98130717
  0.6495615       15395.0      0.98115979
  0.6496037       15394.0      0.98101012
  0.6496459       15393.0      0.98085819
  0.6496882       15392.0      0.98070404
  0.6497304       15391.0      0.98054769
  0.6497726       15390.0      0.98038918
  0.6498148       15389.0      0.98022855
  0.6498570       15388.0      0.98006581
  0.6498993       15387.0      0.97990102
  0.6499415       15386.0      0.97973419
  0.6499837       15385.0      0.97956536
  0.6500260       15384.0      0.97939476
  0.6500683       15383.0      0.97922259
  0.6501105       15382.0      0.97904772
  0.6501528       15381.0      0.97886893
  0.6501951       15380.0      0.97868498
  0.6502373       15379.0      0.97849465
  0.6502796       15378.0      0.97829670
  0.6503219       15377.0      0.97808987
  0.6503642       15376.0      0.97787066
  0.6504065       15375.0      0.97763857
  0.6504488       15374.0      0.97739530
  0.6504911       15373.0      0.97714256
  0.6505334       15372.0      0.97688204
  0.6505758       15371.0      0.97661544
  0.6506181       15370.0      0.97634447
  0.6506604       15369.0      0.97607082
  0.6507028       15368.0      0.97579620
  0.6507451       15367.0      0.97552233
  0.6507875       15366.0      0.97525089
  0.6508298       15365.0      0.97498360
  0.6508722       15364.0      0.97472218
  0.6509145       15363.0      0.97446833
  0.6509569       15362.0      0.97422376
  0.6509993       15361.0      0.97399019
  0.6510417       15360.0      0.97376396
  0.6510841       15359.0      0.97354186
  0.6511264       15358.0      0.97332688
  0.6511688       15357.0      0.97312202
  0.6512113       15356.0      0.97293027
  0.6512537       15355.0      0.97275152
  0.6512961       15354.0      0.97257950
  0.6513385       15353.0      0.97241334
  0.6513809       15352.0      0.97225248
  0.6514234       15351.0      0.97209636
  0.6514658       15350.0      0.97194441
  0.6515082       15349.0      0.97179606
  0.6515507       15348.0      0.97165075
  0.6515931       15347.0      0.97150790
  0.6516356       15346.0      0.97136696
  0.6516781       15345.0      0.97122735
  0.6517205       15344.0      0.97108850
  0.6517630       15343.0      0.97094985
  0.6518055       15342.0      0.97081082
  0.6518480       15341.0      0.97067084
  0.6518905       15340.0      0.97052934
  0.6519330       15339.0      0.97038576
  0.6519755       15338.0      0.97023952
  0.6520180       15337.0      0.97009063
  0.6520605       15336.0      0.96994235
  0.6521030       15335.0      0.96979222
  0.6521456       15334.0      0.96963681
  0.6521881       15333.0      0.96947588
  0.6522306       15332.0      0.96931025
  0.6522732       15331.0      0.96914061
  0.6523157       15330.0      0.96896762
  0.6523583       15329.0      0.96879196
  0.6524008       15328.0      0.96861429
  0.6524434       15327.0      0.96843530
  0.6524860       15326.0      0.96825566
  0.6525285       15325.0      0.96807604
  0.6525711       15324.0      0.96789711
  0.6526137       15323.0      0.96771956
  0.6526563       15322.0      0.96754406
  0.6526989       15321.0      0.96737128
  0.6527415       15320.0      0.96720190
  0.6527841       15319.0      0.96703661
  0.6528267       15318.0      0.96687607
  0.6528694       15317.0      0.96672096
  0.6529120       15316.0      0.96657198
  0.6529546       15315.0      0.96642979
  0.6529973       15314.0      0.96629508
  0.6530399       15313.0      0.96618024
  0.6530826       15312.0      0.96607619
  0.6531252       15311.0      0.96597166
  0.6531679       15310.0      0.96586704
  0.6532105       15309.0      0.96576269
  0.6532532       15308.0      0.96565900
  0.6532959       15307.0      0.96555634
  0.6533386       15306.0      0.96545507
  0.6533812       15305.0      0.96535558
  0.6534239       15304.0      0.96525825
  0.6534666       15303.0      0.96516344
  0.6535093       15302.0      0.96507153
  0.6535521       15301.0      0.96498290
  0.6535948       15300.0      0.96489793
  0.6536375       15299.0      0.96481698
  0.6536802       15298.0      0.96474045
  0.6537230       15297.0      0.96466870
  0.6537657       15296.0      0.96460212
  0.6538084       15295.0      0.96454108
  0.6538512       15294.0      0.96448596
  0.6538939       15293.0      0.96443713
  0.6539367       15292.0      0.96439498
  0.6539795       15291.0      0.96435838
  0.6540222       15290.0      0.96434946
  0.6540650       15289.0      0.96434673
  0.6541078       15288.0      0.96434424
  0.6541506       15287.0      0.96434199
  0.6541934       15286.0      0.96433995
  0.6542362       15285.0      0.96433813
  0.6542790       15284.0      0.96433651
  0.6543218       15283.0      0.96433507
  0.6543646       15282.0      0.96433382
  0.6544074       15281.0      0.96433273
  0.6544503       15280.0      0.96433179
  0.6544931       15279.0      0.96433100
  0.6545359       15278.0      0.96433035
  0.6545788       15277.0      0.96432982
  0.6546216       15276.0      0.96432939
  0.6546645       15275.0      0.96432907
  0.6547073       15274.0      0.96432884
  0.6547502       15273.0      0.96432869
  0.6547931       15272.0      0.96432861
  0.6548360       15271.0      0.96432858
  0.6548788       15270.0      0.96435826
  0.6549217       15269.0      0.96444041
  0.6549646       15268.0      0.96454800
  0.6550075       15267.0      0.96465436
  0.6550504       15266.0      0.96476184
  0.6550934       15265.0      0.96487906
  0.6551363       15264.0      0.96500525
  0.6551792       15263.0      0.96513961
  0.6552221       15262.0      0.96528136
  0.6552651       15261.0      0.96542972
  0.6553080       15260.0      0.96558389
  0.6553509       15259.0      0.96574309
  0.6553939       15258.0      0.96590654
  0.6554368       15257.0      0.96607344
  0.6554798       15256.0      0.96624300
  0.6555228       15255.0      0.96641444
  0.6555658       15254.0      0.96658697
  0.6556087       15253.0      0.96675979
  0.6556517       15252.0      0.96693211
  0.6556947       15251.0      0.96710314
  0.6557377       15250.0      0.96727209
  0.6557807       15249.0      0.96744070
  0.6558237       15248.0      0.96761279
  0.6558667       15247.0      0.96778869
  0.6559097       15246.0      0.96796864
  0.6559528       15245.0      0.96815292
  0.6559958       15244.0      0.96834179
  0.6560388       15243.0      0.96853524
  0.6560819       15242.0      0.96873278
  0.6561249       15241.0      0.96893408
  0.6561680       15240.0      0.96913883
  0.6562110       15239.0      0.96934670
  0.6562541       15238.0      0.96955735
  0.6562972       15237.0      0.96977049
  0.6563402       15236.0      0.96998577
  0.6563833       15235.0      0.97020287
  0.6564264       15234.0      0.97042148
  0.6564695       15233.0      0.97064126
  0.6565126       15232.0      0.97086189
  0.6565557       15231.0      0.97108304
  0.6565988       15230.0      0.97130440
  0.6566419       15229.0      0.97152563
  0.6566851       15228.0      0.97174822
  0.6567282       15227.0      0.97197424
  0.6567713       15226.0      0.97220282
  0.6568145       15225.0      0.97243310
  0.6568576       15224.0      0.97266417
  0.6569007       15223.0      0.97289517
  0.6569439       15222.0      0.97312521
  0.6569871       15221.0      0.97335341
  0.6570302       15220.0      0.97357945
  0.6570734       15219.0      0.97380458
  0.6571166       15218.0      0.97402899
  0.6571598       15217.0      0.97425281
  0.6572029       15216.0      0.97447615
  0.6572461       15215.0      0.97469913
  0.6572893       15214.0      0.97492187
  0.6573325       15213.0      0.97514448
  0.6573758       15212.0      0.97536709
  0.6574190       15211.0      0.97558980
  0.6574622       15210.0      0.97581275
  0.6575054       15209.0      0.97603603
  0.6575487       15208.0      0.97625979
  0.6575919       15207.0      0.97648563
  0.6576351       15206.0      0.97671452
  0.6576784       15205.0      0.97694527
  0.6577217       15204.0      0.97717670
  0.6577649       15203.0      0.97740763
  0.6578082       15202.0      0.97763688
  0.6578515       15201.0      0.97786325
  0.6578947       15200.0      0.97808557
  0.6579380       15199.0      0.97830264
  0.6579813       15198.0      0.97851329
  0.6580246       15197.0      0.97871842
  0.6580679       15196.0      0.97892607
  0.6581112       15195.0      0.97913506
  0.6581545       15194.0      0.97934297
  0.6581979       15193.0      0.97954737
  0.6582412       15192.0      0.97974581
  0.6582845       15191.0      0.97993586
  0.6583278       15190.0      0.98011509
  0.6583712       15189.0      0.98028106
  0.6584145       15188.0      0.98043132
  0.6584579       15187.0      0.98056353
  0.6585013       15186.0      0.98068462
  0.6585446       15185.0      0.98080011
  0.6585880       15184.0      0.98091017
  0.6586314       15183.0      0.98101493
  0.6586747       15182.0      0.98111452
  0.6587181       15181.0      0.98120910
  0.6587615       15180.0      0.98129881
  0.6588049       15179.0      0.98138378
  0.6588483       15178.0      0.98146415
  0.6588917       15177.0      0.98154008
  0.6589352       15176.0      0.98161170
  0.6589786       15175.0      0.98167915
  0.6590220       15174.0      0.98174180
  0.6590654       15173.0      0.98179615
  0.6591089       15172.0      0.98184399
  0.6591523       15171.0      0.98188795
  0.6591958       15170.0      0.98193065
  0.6592392       15169.0      0.98197472
  0.6592827       15168.0      0.98202281
  0.6593262       15167.0      0.98207753
  0.6593696       15166.0      0.98214167
  0.6594131       15165.0      0.98221848
  0.6594566       15164.0      0.98230718
  0.6595001       15163.0      0.98240602
  0.6595436       15162.0      0.98251329
  0.6595871       15161.0      0.98262722
  0.6596306       15160.0      0.98274608
  0.6596741       15159.0      0.98286813
  0.6597176       15158.0      0.98299162
  0.6597612       15157.0      0.98311480
  0.6598047       15156.0      0.98323594
  0.6598482       15155.0      0.98335327
  0.6598918       15154.0      0.98346505
  0.6599353       15153.0      0.98356953
  0.6599789       15152.0      0.98366495
  0.6600224       15151.0      0.98375183
  0.6600660       15150.0      0.98383997
  0.6601096       15149.0      0.98392654
  0.6601532       15148.0      0.98400654
  0.6601967       15147.0      0.98407501
  0.6602403       15146.0      0.98412697
  0.6602839       15145.0      0.98416090
  0.6603275       15144.0      0.98418925
  0.6603711       15143.0      0.98421405
  0.6604147       15142.0      0.98423577
  0.6604584       15141.0      0.98425487
  0.6605020       15140.0      0.98427180
  0.6605456       15139.0      0.98428702
  0.6605892       15138.0      0.98430100
  0.6606329       15137.0      0.98431419
  0.6606765       15136.0      0.98432705
  0.6607202       15135.0      0.98434004
